amplitude,n,type,MSE,MAPE
0.26,40,classical,inf,inf
0.26,41,abstract,0.45296995241940374,71.59238466698717
0.26,41,classical,inf,inf
0.26,42,abstract,0.8651223727895009,97.08711115262082
0.26,42,classical,inf,inf
0.26,43,abstract,1.4691783536078251,127.95898849063802
0.26,43,classical,inf,inf
0.26,44,abstract,0.5961692041339455,78.89646818621787
0.26,44,classical,inf,inf
0.26,45,abstract,1.4004080419956275,123.28198724304562
0.26,45,classical,inf,inf
0.26,46,abstract,0.3559445490059452,66.27908258117971
0.26,46,classical,inf,inf
0.26,47,abstract,1.4024376732934603,122.21546540222967
0.26,47,classical,inf,inf
0.26,48,abstract,0.2481966552579028,61.72391526812019
0.26,48,classical,inf,inf
0.26,49,abstract,0.48222285086157063,74.52177320425277
0.26,49,classical,inf,inf
0.26,50,abstract,0.8901602630412134,94.37750777890068
0.26,50,classical,inf,inf
0.26,51,abstract,1.2824614024346659,115.80576123830106
0.26,51,classical,inf,inf
0.26,52,abstract,0.6277346646016926,80.92676209826539
0.26,52,classical,inf,inf
0.26,53,abstract,1.0274715525868394,103.3271792087671
0.26,53,classical,inf,inf
0.26,54,abstract,0.5517354483019985,77.8308649167361
0.26,54,classical,inf,inf
0.26,55,abstract,0.6780545479423068,87.36579020723504
0.26,55,classical,inf,inf
0.26,56,abstract,0.29569835489534924,64.56393669510669
0.26,56,classical,inf,inf
0.26,57,abstract,0.42534384250975155,70.50992697351587
0.26,57,classical,inf,inf
0.26,58,abstract,1.012121091642305,103.49228122349513
0.26,58,classical,inf,inf
0.26,59,abstract,0.6425104610208724,80.83068342564188
0.26,59,classical,inf,inf
0.26,60,abstract,0.7238179106155669,85.34332941397386
0.26,60,classical,inf,inf
0.26,61,abstract,0.6921065413627046,83.52223045360876
0.26,61,classical,inf,inf
0.26,62,abstract,0.3806881369360328,66.11791404381754
0.26,62,classical,inf,inf
0.26,63,abstract,0.5236689888326661,76.66751663070214
0.26,63,classical,inf,inf
0.26,64,abstract,0.2928619533548497,67.20900918167317
0.26,64,classical,inf,inf
0.26,65,abstract,0.45449010128842765,72.48288656153188
0.26,65,classical,inf,inf
0.26,66,abstract,0.3481695077075093,64.94116339198467
0.26,66,classical,inf,inf
0.26,67,abstract,0.7723612292844119,87.73546494805066
0.26,67,classical,inf,inf
0.26,68,abstract,1.1852412661595586,111.21226942551272
0.26,68,classical,inf,inf
0.26,69,abstract,0.43062125488065467,68.1766543360899
0.26,69,classical,inf,inf
0.26,70,abstract,1.4822297040642864,128.2197530222192
0.26,70,classical,inf,inf
0.26,71,abstract,1.162100091975257,108.98150337907562
0.26,71,classical,inf,inf
0.26,72,abstract,0.44802990672740584,69.58435847069963
0.26,72,classical,inf,inf
0.26,73,abstract,0.9412362593629667,98.55805073312288
0.26,73,classical,inf,inf
0.26,74,abstract,1.1328248764100073,108.6371323836128
0.26,74,classical,inf,inf
0.26,75,abstract,0.69705512718078,82.84484592548638
0.26,75,classical,inf,inf
0.26,76,abstract,0.37385971811885627,65.98962186944834
0.26,76,classical,inf,inf
0.26,77,abstract,0.6277490852622961,83.46336907895127
0.26,77,classical,inf,inf
0.26,78,abstract,0.6436119194759214,84.15803346380088
0.26,78,classical,inf,inf
0.26,79,abstract,0.8127557445349018,89.56241749010302
0.26,79,classical,inf,inf
0.26,80,abstract,1.0737383120812711,107.34049799948637
0.26,80,classical,inf,inf
0.26,81,abstract,0.5789208921958341,78.45904528370619
0.26,81,classical,inf,inf
0.26,82,abstract,0.5560999289562674,77.5079268451307
0.26,82,classical,inf,inf
0.26,83,abstract,0.2639654476510924,64.87531092414581
0.26,83,classical,inf,inf
0.26,84,abstract,0.8516623671480081,95.91347671632249
0.26,84,classical,inf,inf
0.26,85,abstract,0.3014812612765601,66.5305976210725
0.26,85,classical,inf,inf
0.26,86,abstract,1.1058294537752913,104.88057289950387
0.26,86,classical,inf,inf
0.26,87,abstract,0.9330260654881585,99.04839985358441
0.26,87,classical,inf,inf
0.26,88,abstract,0.2797560390015158,61.5840948454387
0.26,88,classical,inf,inf
0.26,89,abstract,1.823881515209102,147.49145506544872
0.26,89,classical,inf,inf
0.26,90,abstract,0.7211747715755172,86.4909401185493
0.26,90,classical,inf,inf
0.26,91,abstract,1.196888890524881,111.7107508545871
0.26,91,classical,inf,inf
0.26,92,abstract,0.6532535490429772,81.98409876268555
0.26,92,classical,inf,inf
0.26,93,abstract,0.4084190480220538,70.58552357687299
0.26,93,classical,inf,inf
0.26,94,abstract,0.8193399839926142,92.67177269704993
0.26,94,classical,inf,inf
0.26,95,abstract,0.798998262770053,90.31552938462634
0.26,95,classical,inf,inf
0.26,96,abstract,1.0282540440965955,102.82223862436555
0.26,96,classical,inf,inf
0.26,97,abstract,0.4517360739210701,73.01352543839137
0.26,97,classical,inf,inf
0.26,98,abstract,0.31226864517070335,66.68815434059529
0.26,98,classical,inf,inf
0.26,99,abstract,0.5217512633526389,77.40651894723787
0.26,99,classical,inf,inf
0.27,0,abstract,0.380369684458579,70.7264452936019
0.27,0,classical,inf,inf
0.27,1,abstract,0.5888654503587513,77.74630316526253
0.27,1,classical,inf,inf
0.27,2,abstract,0.4445693970516914,70.68906552660043
0.27,2,classical,inf,inf
0.27,3,abstract,0.6494879925698737,83.04045756669943
0.27,3,classical,inf,inf
0.27,4,abstract,0.32602811640988283,65.74875597306415
0.27,4,classical,inf,inf
0.27,5,abstract,0.30122640923547195,64.25652310984424
0.27,5,classical,inf,inf
0.27,6,abstract,0.293619686472484,67.42088493525931
0.27,6,classical,inf,inf
0.27,7,abstract,0.310320072723372,62.37405418109927
0.27,7,classical,inf,inf
0.27,8,abstract,0.7146608352505568,85.89303484648956
0.27,8,classical,inf,inf
0.27,9,abstract,0.9243344605007205,97.65025288270003
0.27,9,classical,inf,inf
0.27,10,abstract,0.32828821342078307,64.60550011252921
0.27,10,classical,inf,inf
0.27,11,abstract,0.3920810545259328,69.81101054806332
0.27,11,classical,inf,inf
0.27,12,abstract,0.7130839106164748,83.78560818253699
0.27,12,classical,inf,inf
0.27,13,abstract,0.36183115828189627,64.98276630916625
0.27,13,classical,inf,inf
0.27,14,abstract,0.2648363980228968,64.722873208198
0.27,14,classical,inf,inf
0.27,15,abstract,0.3156480382698804,69.7686349169158
0.27,15,classical,inf,inf
0.27,16,abstract,0.27854621066927593,66.13165913964787
0.27,16,classical,inf,inf
0.27,17,abstract,0.5872815915616191,78.79532751903005
0.27,17,classical,inf,inf
0.27,18,abstract,0.27798808464746266,63.60110419306789
0.27,18,classical,inf,inf
0.27,19,abstract,0.4093679538391936,70.1325101474265
0.27,19,classical,inf,inf
0.27,20,abstract,0.4262468363429544,72.75262643979205
0.27,20,classical,inf,inf
0.27,21,abstract,0.3432543585654643,68.8043096224809
0.27,21,classical,inf,inf
0.27,22,abstract,0.5904855746827616,77.02507055119028
0.27,22,classical,inf,inf
0.27,23,abstract,0.6423714927803975,80.27958744349259
0.27,23,classical,inf,inf
0.27,24,abstract,0.3283592253621886,70.49211715126012
0.27,24,classical,inf,inf
0.27,25,abstract,0.31013752619463675,65.89578052363333
0.27,25,classical,inf,inf
0.27,26,abstract,0.3378383556681469,65.90005041450372
0.27,26,classical,inf,inf
0.27,27,abstract,0.6658850903951187,83.1223132262491
0.27,27,classical,inf,inf
0.27,28,abstract,0.5781237498045704,79.70867525375783
0.27,28,classical,inf,inf
0.27,29,abstract,0.334478534964274,68.14148627365753
0.27,29,classical,inf,inf
0.27,30,abstract,0.2961122244544686,64.64059255565
0.27,30,classical,inf,inf
0.27,31,abstract,0.2964533673213197,68.72539564200656
0.27,31,classical,inf,inf
0.27,32,abstract,0.4324052331763912,71.34754091975334
0.27,32,classical,inf,inf
0.27,33,abstract,0.6479838697050655,82.81709212792931
0.27,33,classical,inf,inf
0.27,34,abstract,0.29462222080019934,60.647568894395235
0.27,34,classical,inf,inf
0.27,35,abstract,0.4434568486748736,69.00322073709145
0.27,35,classical,inf,inf
0.27,36,abstract,0.617633928601884,82.17979771413685
0.27,36,classical,inf,inf
0.27,37,abstract,0.6348338026632228,81.68697043286505
0.27,37,classical,inf,inf
0.27,38,abstract,0.27379286921852575,64.26078127890614
0.27,38,classical,inf,inf
0.27,39,abstract,0.4920058750692728,73.23076387305743
0.27,39,classical,inf,inf
0.27,40,abstract,0.5548112759934798,76.87135256077022
0.27,40,classical,inf,inf
0.27,41,abstract,0.3398264846522633,66.73089595245187
0.27,41,classical,inf,inf
0.27,42,abstract,0.4654674540475591,75.23574841547116
0.27,42,classical,inf,inf
0.27,43,abstract,1.0146999483983743,103.71644025475032
0.27,43,classical,inf,inf
0.27,44,abstract,0.47639369175415314,74.29286604063563
0.27,44,classical,inf,inf
0.27,45,abstract,0.6689253943663814,81.45507315076172
0.27,45,classical,inf,inf
0.27,46,abstract,0.3519837676708019,66.6450648480412
0.27,46,classical,inf,inf
0.27,47,abstract,0.7527511601028766,85.3597056181497
0.27,47,classical,inf,inf
0.27,48,abstract,0.2571532906604712,63.46559330345504
0.27,48,classical,inf,inf
0.27,49,abstract,0.39995569430732386,70.2357125250069
0.27,49,classical,inf,inf
0.27,50,abstract,0.6363492884810961,81.6440488970185
0.27,50,classical,inf,inf
0.27,51,abstract,0.6148028333732228,78.2778340564993
0.27,51,classical,inf,inf
0.27,52,abstract,0.30310492090325697,65.65749142730361
0.27,52,classical,inf,inf
0.27,53,abstract,0.42727377134613725,71.44916312432295
0.27,53,classical,inf,inf
0.27,54,abstract,0.4150612379618759,72.13914047073182
0.27,54,classical,inf,inf
0.27,55,abstract,0.5609256425844078,82.61973667783988
0.27,55,classical,inf,inf
0.27,56,abstract,0.3090257239785441,66.70326044899507
0.27,56,classical,inf,inf
0.27,57,abstract,0.3017335788306108,63.6481375850895
0.27,57,classical,inf,inf
0.27,58,abstract,0.6366348937661397,82.25885115730036
0.27,58,classical,inf,inf
0.27,59,abstract,0.5200504124282772,76.37610786593426
0.27,59,classical,inf,inf
0.27,60,abstract,0.572882000989152,79.44052801566914
0.27,60,classical,inf,inf
0.27,61,abstract,0.4608535920409122,70.93428424842332
0.27,61,classical,inf,inf
0.27,62,abstract,0.32137762344976295,64.41624250658529
0.27,62,classical,inf,inf
0.27,63,abstract,0.43982580710331587,73.95234002735872
0.27,63,classical,inf,inf
0.27,64,abstract,0.2951438070157522,69.08184150496733
0.27,64,classical,inf,inf
0.27,65,abstract,0.35481198470144765,67.79686533875814
0.27,65,classical,inf,inf
0.27,66,abstract,0.32669753771890947,64.35155395571422
0.27,66,classical,inf,inf
0.27,67,abstract,0.5447309024841057,76.15767356289244
0.27,67,classical,inf,inf
0.27,68,abstract,0.7456461468235962,85.7288764124242
0.27,68,classical,inf,inf
0.27,69,abstract,0.3748875237456377,66.75955679169849
0.27,69,classical,inf,inf
0.27,70,abstract,0.795439927302828,90.02566093319007
0.27,70,classical,inf,inf
0.27,71,abstract,0.3857127659775602,66.95484946983747
0.27,71,classical,inf,inf
0.27,72,abstract,0.41010957600118775,68.3809230611727
0.27,72,classical,inf,inf
0.27,73,abstract,0.47080497009406264,72.6111976289915
0.27,73,classical,inf,inf
0.27,74,abstract,0.6085680870239957,79.14669692960781
0.27,74,classical,inf,inf
0.27,75,abstract,0.37304545597109967,67.93081975412255
0.27,75,classical,inf,inf
0.27,76,abstract,0.36937411476000565,66.31654294426028
0.27,76,classical,inf,inf
0.27,77,abstract,0.52898172404752,78.98520625211123
0.27,77,classical,inf,inf
0.27,78,abstract,0.4988065876230028,77.82863539777325
0.27,78,classical,inf,inf
0.27,79,abstract,0.5692985846517239,76.1685254169519
0.27,79,classical,inf,inf
0.27,80,abstract,0.5015948896259665,77.65489574441435
0.27,80,classical,inf,inf
0.27,81,abstract,0.5139621494996226,76.70411180922319
0.27,81,classical,inf,inf
0.27,82,abstract,0.467288631824726,74.04161288423435
0.27,82,classical,inf,inf
0.27,83,abstract,0.27767443996468166,66.8677633307843
0.27,83,classical,inf,inf
0.27,84,abstract,0.4037422391763673,70.66749995697748
0.27,84,classical,inf,inf
0.27,85,abstract,0.3149808833690573,70.11029755969162
0.27,85,classical,inf,inf
0.27,86,abstract,0.6222566062485575,78.53512283733104
0.27,86,classical,inf,inf
0.27,87,abstract,0.392020171924542,68.48166834120171
0.27,87,classical,inf,inf
0.27,88,abstract,0.2927491610602113,62.95314637345072
0.27,88,classical,inf,inf
0.27,89,abstract,0.8258940704091892,88.48663558048608
0.27,89,classical,inf,inf
0.27,90,abstract,0.6422536151455901,83.56767222893455
0.27,90,classical,inf,inf
0.27,91,abstract,0.3157945057266075,64.07228511371189
0.27,91,classical,inf,inf
0.27,92,abstract,0.489032716236021,73.07019615468356
0.27,92,classical,inf,inf
0.27,93,abstract,0.35045333419865105,68.33759592785967
0.27,93,classical,inf,inf
0.27,94,abstract,0.5547899908718723,78.62066103561118
0.27,94,classical,inf,inf
0.27,95,abstract,0.4051425219295065,67.21747511977183
0.27,95,classical,inf,inf
0.27,96,abstract,0.5513959633529688,78.61551123987066
0.27,96,classical,inf,inf
0.27,97,abstract,0.34943281964009537,68.43909961294672
0.27,97,classical,inf,inf
0.27,98,abstract,0.30969671665335596,67.67439667754867
0.27,98,classical,inf,inf
0.27,99,abstract,0.4459994598975608,75.48619704561979
0.27,99,classical,inf,inf
0.28,0,abstract,0.34831596464420544,71.41207911674925
0.28,0,classical,inf,inf
0.28,1,abstract,0.31716713955622877,64.90118884841445
0.28,1,classical,inf,inf
0.28,2,abstract,0.3504139965954042,71.13154688809325
0.28,2,classical,inf,inf
0.28,3,abstract,0.3388942804805855,69.12553323797314
0.28,3,classical,inf,inf
0.28,4,abstract,0.30304740302547595,69.53915603821851
0.28,4,classical,inf,inf
0.28,5,abstract,0.30792451846746494,68.6567706306657
0.28,5,classical,inf,inf
0.28,6,abstract,0.31480353198524463,71.99178232264082
0.28,6,classical,inf,inf
0.28,7,abstract,0.3122828646018847,66.09488460000725
0.28,7,classical,inf,inf
0.28,8,abstract,0.3618981597931472,67.6555517663048
0.28,8,classical,inf,inf
0.28,9,abstract,0.37013945191307235,70.75528186305795
0.28,9,classical,inf,inf
0.28,10,abstract,0.31049659688025094,67.26932951258964
0.28,10,classical,inf,inf
0.28,11,abstract,0.32320884436149533,69.97166083393616
0.28,11,classical,inf,inf
0.28,12,abstract,0.3574109515708464,65.58069489404653
0.28,12,classical,inf,inf
0.28,13,abstract,0.3335114226441608,67.6253746458111
0.28,13,classical,inf,inf
0.28,14,abstract,0.2943504008164582,70.46717766519477
0.28,14,classical,inf,inf
0.28,15,abstract,0.36352829225033334,79.58016821857787
0.28,15,classical,inf,inf
0.28,16,abstract,0.32160215041222096,72.60452720124736
0.28,16,classical,inf,inf
0.28,17,abstract,0.3597825958735107,70.75928622938075
0.28,17,classical,inf,inf
0.28,18,abstract,0.3150112757943405,70.1450906429055
0.28,18,classical,inf,inf
0.28,19,abstract,0.32928343907911983,68.34801915601517
0.28,19,classical,inf,inf
0.28,20,abstract,0.34960481442856506,72.42106014287435
0.28,20,classical,inf,inf
0.28,21,abstract,0.311640435379431,69.6988391712974
0.28,21,classical,inf,inf
0.28,22,abstract,0.36354607117556875,68.62772960002958
0.28,22,classical,inf,inf
0.28,23,abstract,0.3454572581617361,66.78855261228402
0.28,23,classical,inf,inf
0.28,24,abstract,0.3473113309035624,76.59850207081274
0.28,24,classical,inf,inf
0.28,25,abstract,0.32575497470231524,68.8733834773187
0.28,25,classical,inf,inf
0.28,26,abstract,0.3437054754527117,73.02021968950227
0.28,26,classical,inf,inf
0.28,27,abstract,0.35234550063715864,69.24705571899993
0.28,27,classical,inf,inf
0.28,28,abstract,0.3999485455983227,72.42883537077098
0.28,28,classical,inf,inf
0.28,29,abstract,0.3583663997860946,72.86457699097369
0.28,29,classical,inf,inf
0.28,30,abstract,0.31896158560058346,70.66354651355978
0.28,30,classical,inf,inf
0.28,31,abstract,0.33920120953370675,75.15275240865962
0.28,31,classical,inf,inf
0.28,32,abstract,0.32652452422229966,69.59098793074297
0.28,32,classical,inf,inf
0.28,33,abstract,0.3512271778633423,70.90762663936073
0.28,33,classical,inf,inf
0.28,34,abstract,0.29465461330314424,63.22579630197105
0.28,34,classical,inf,inf
0.28,35,abstract,0.2939606291748751,64.23374135300321
0.28,35,classical,inf,inf
0.28,36,abstract,0.35962723198336954,70.29246173757292
0.28,36,classical,inf,inf
0.28,37,abstract,0.3469451581776461,71.80279471107887
0.28,37,classical,inf,inf
0.28,38,abstract,0.29512368243681536,68.67979462132381
0.28,38,classical,inf,inf
0.28,39,abstract,0.31534115939549706,67.13345072426544
0.28,39,classical,inf,inf
0.28,40,abstract,0.3520931548356511,69.78106774090897
0.28,40,classical,inf,inf
0.28,41,abstract,0.32268781946919906,68.93975383884337
0.28,41,classical,inf,inf
0.28,42,abstract,0.37134060409826614,73.2053672869812
0.28,42,classical,inf,inf
0.28,43,abstract,0.30080045705671143,65.53033261164141
0.28,43,classical,inf,inf
0.28,44,abstract,0.3320751228349106,69.76805272851414
0.28,44,classical,inf,inf
0.28,45,abstract,0.3319976524821796,66.5082709645981
0.28,45,classical,inf,inf
0.28,46,abstract,0.33027223693658214,69.1020024543118
0.28,46,classical,inf,inf
0.28,47,abstract,0.34990727662354715,66.60720878187874
0.28,47,classical,inf,inf
0.28,48,abstract,0.2920634721131621,69.3494824966794
0.28,48,classical,inf,inf
0.28,49,abstract,0.30539144926099593,69.69964162509763
0.28,49,classical,inf,inf
0.28,50,abstract,0.36856594225138084,71.89751488976847
0.28,50,classical,inf,inf
0.28,51,abstract,0.33144771242936494,64.79557104126235
0.28,51,classical,inf,inf
0.28,52,abstract,0.33351828279472456,72.02175033128995
0.28,52,classical,inf,inf
0.28,53,abstract,0.33276844137706685,69.14690905861319
0.28,53,classical,inf,inf
0.28,54,abstract,0.3304393981845469,72.19667764125585
0.28,54,classical,inf,inf
0.28,55,abstract,0.3696805216329062,75.4752158536982
0.28,55,classical,inf,inf
0.28,56,abstract,0.3356116025928935,71.99429000480669
0.28,56,classical,inf,inf
0.28,57,abstract,0.29127410605442444,65.99874760242955
0.28,57,classical,inf,inf
0.28,58,abstract,0.3396825855212401,72.96063915189043
0.28,58,classical,inf,inf
0.28,59,abstract,0.32422774045444996,70.38190003603452
0.28,59,classical,inf,inf
0.28,60,abstract,0.36572951758837086,71.53470243222088
0.28,60,classical,inf,inf
0.28,61,abstract,0.3569809520448718,69.56718897374817
0.28,61,classical,inf,inf
0.28,62,abstract,0.31704756703217046,67.70809617432879
0.28,62,classical,inf,inf
0.28,63,abstract,0.39709251790779587,76.94605082765744
0.28,63,classical,inf,inf
0.28,64,abstract,0.33993229115805357,76.49594714992205
0.28,64,classical,inf,inf
0.28,65,abstract,0.33047469748917035,70.04521110734807
0.28,65,classical,inf,inf
0.28,66,abstract,0.31304881188242306,66.49837021565692
0.28,66,classical,inf,inf
0.28,67,abstract,0.4035264750792533,73.13261347509244
0.28,67,classical,inf,inf
0.28,68,abstract,0.3395767301220589,67.09625629943825
0.28,68,classical,inf,inf
0.28,69,abstract,0.32649847723618397,71.46377334926811
0.28,69,classical,inf,inf
0.28,70,abstract,0.37054377595579346,66.84357205215963
0.28,70,classical,inf,inf
0.28,71,abstract,0.3428211490945335,70.94977579990666
0.28,71,classical,inf,inf
0.28,72,abstract,0.33621059466118,68.9800058145817
0.28,72,classical,inf,inf
0.28,73,abstract,0.3223295917082524,66.84116641604729
0.28,73,classical,inf,inf
0.28,74,abstract,0.30920969473620363,66.41935328749761
0.28,74,classical,inf,inf
0.28,75,abstract,0.3108394534407184,67.46550369427996
0.28,75,classical,inf,inf
0.28,76,abstract,0.3426847584664669,69.49283367858659
0.28,76,classical,inf,inf
0.28,77,abstract,0.3367614593622085,70.3125389519349
0.28,77,classical,inf,inf
0.28,78,abstract,0.4046508908412907,78.11233300352318
0.28,78,classical,inf,inf
0.28,79,abstract,0.3408590513828165,67.79164008759298
0.28,79,classical,inf,inf
0.28,80,abstract,0.32569216093820497,71.92183581126966
0.28,80,classical,inf,inf
0.28,81,abstract,0.34022173971854247,70.68076841641164
0.28,81,classical,inf,inf
0.28,82,abstract,0.3526721732573474,73.01320375408413
0.28,82,classical,inf,inf
0.28,83,abstract,0.3202873439875448,74.15258860936278
0.28,83,classical,inf,inf
0.28,84,abstract,0.33110294435768645,71.3329145189312
0.28,84,classical,inf,inf
0.28,85,abstract,0.36876986466589884,77.25688757848238
0.28,85,classical,inf,inf
0.28,86,abstract,0.3369728929014454,64.56164596424854
0.28,86,classical,inf,inf
0.28,87,abstract,0.30292392332031753,68.87421804045859
0.28,87,classical,inf,inf
0.28,88,abstract,0.3127636853622156,67.9267750992286
0.28,88,classical,inf,inf
0.28,89,abstract,0.35894213071500125,65.03121115367527
0.28,89,classical,inf,inf
0.28,90,abstract,0.41027337943529346,78.00066895802524
0.28,90,classical,inf,inf
0.28,91,abstract,0.2903218601098461,64.82084312589551
0.28,91,classical,inf,inf
0.28,92,abstract,0.34497235836113105,69.88672684633691
0.28,92,classical,inf,inf
0.28,93,abstract,0.31822048234836725,71.78216725186951
0.28,93,classical,inf,inf
0.28,94,abstract,0.35199376139154115,69.83888602942459
0.28,94,classical,inf,inf
0.28,95,abstract,0.32050280256273456,69.21502638489986
0.28,95,classical,inf,inf
0.28,96,abstract,0.39076517897394836,75.83247232361059
0.28,96,classical,inf,inf
0.28,97,abstract,0.3346936112708496,71.21896045499166
0.28,97,classical,inf,inf
0.28,98,abstract,0.3410854759172664,74.70436779347678
0.28,98,classical,inf,inf
0.28,99,abstract,0.3341240575214418,71.98959172958452
0.28,99,classical,inf,inf
0.29,0,abstract,0.35332941334582085,73.40619770404555
0.29,0,classical,inf,inf
0.29,1,abstract,0.3148861821872821,65.81791549412318
0.29,1,classical,inf,inf
0.29,2,abstract,0.36875504400175074,75.49898495599695
0.29,2,classical,inf,inf
0.29,3,abstract,0.3666433353379625,73.69389042820622
0.29,3,classical,inf,inf
0.29,4,abstract,0.32868457208640106,73.64500362342599
0.29,4,classical,inf,inf
0.29,5,abstract,0.3267304567647804,71.87836079661948
0.29,5,classical,inf,inf
0.29,6,abstract,0.3409310109441176,76.07456176567568
0.29,6,classical,inf,inf
0.29,7,abstract,0.3303578470037711,70.03627638049959
0.29,7,classical,inf,inf
0.29,8,abstract,0.3636954327899892,69.85472088217486
0.29,8,classical,inf,inf
0.29,9,abstract,0.3856675154092509,74.26265858461262
0.29,9,classical,inf,inf
0.29,10,abstract,0.33266804854789844,70.60988535181009
0.29,10,classical,inf,inf
0.29,11,abstract,0.34652352897682415,73.83714940089453
0.29,11,classical,inf,inf
0.29,12,abstract,0.34318071901481073,66.5311004578216
0.29,12,classical,inf,inf
0.29,13,abstract,0.3483244786045444,70.61346560725396
0.29,13,classical,inf,inf
0.29,14,abstract,0.31733247759133176,73.40941918354696
0.29,14,classical,inf,inf
0.29,15,abstract,0.4016269610786604,84.63068717736391
0.29,15,classical,inf,inf
0.29,16,abstract,0.3506627022530592,76.35577754575462
0.29,16,classical,inf,inf
0.29,17,abstract,0.3850365802063893,74.88251105043496
0.29,17,classical,inf,inf
0.29,18,abstract,0.33824581112433455,73.42736456671622
0.29,18,classical,inf,inf
0.29,19,abstract,0.34537052886311226,71.16084232465211
0.29,19,classical,inf,inf
0.29,20,abstract,0.3644194990410646,75.75383632327072
0.29,20,classical,inf,inf
0.29,21,abstract,0.3355053201445348,72.91596904977749
0.29,21,classical,inf,inf
0.29,22,abstract,0.373941648984172,71.28060348227585
0.29,22,classical,inf,inf
0.29,23,abstract,0.3273479500841,68.73478465756662
0.29,23,classical,inf,inf
0.29,24,abstract,0.3984979786984275,82.90862926446715
0.29,24,classical,inf,inf
0.29,25,abstract,0.3548353229286653,74.16510775059983
0.29,25,classical,inf,inf
0.29,26,abstract,0.37424829320541686,75.04483579078455
0.29,26,classical,inf,inf
0.29,27,abstract,0.35975913680184507,72.45418792821715
0.29,27,classical,inf,inf
0.29,28,abstract,0.39426584290319244,74.34929802098735
0.29,28,classical,inf,inf
0.29,29,abstract,0.3803504533977358,76.6326360068625
0.29,29,classical,inf,inf
0.29,30,abstract,0.3538784183242285,76.09128650698088
0.29,30,classical,inf,inf
0.29,31,abstract,0.3702156376885228,79.86568669400273
0.29,31,classical,inf,inf
0.29,32,abstract,0.3556211423036217,72.86430952523783
0.29,32,classical,inf,inf
0.29,33,abstract,0.36915459439067505,74.6800692130721
0.29,33,classical,inf,inf
0.29,34,abstract,0.3108356882259948,67.5781385198704
0.29,34,classical,inf,inf
0.29,35,abstract,0.3130015931877538,68.05433661773007
0.29,35,classical,inf,inf
0.29,36,abstract,0.3735170395387807,72.53952997549969
0.29,36,classical,inf,inf
0.29,37,abstract,0.37403322705940584,76.09300765342643
0.29,37,classical,inf,inf
0.29,38,abstract,0.3104689615461489,71.06492999155965
0.29,38,classical,inf,inf
0.29,39,abstract,0.325698371166178,68.81922919635164
0.29,39,classical,inf,inf
0.29,40,abstract,0.3477009321487288,71.7318412445346
0.29,40,classical,inf,inf
0.29,41,abstract,0.3354346335869108,71.57562625700771
0.29,41,classical,inf,inf
0.29,42,abstract,0.39688704976452416,76.7426915268489
0.29,42,classical,inf,inf
0.29,43,abstract,0.30865814732570207,67.78962189949578
0.29,43,classical,inf,inf
0.29,44,abstract,0.35496490372465894,74.36809708998885
0.29,44,classical,inf,inf
0.29,45,abstract,0.3367999141621885,68.01918867259073
0.29,45,classical,inf,inf
0.29,46,abstract,0.3473240760183586,72.99435374214579
0.29,46,classical,inf,inf
0.29,47,abstract,0.35336227973731926,68.70658424280221
0.29,47,classical,inf,inf
0.29,48,abstract,0.33057904538790256,74.61329073705102
0.29,48,classical,inf,inf
0.29,49,abstract,0.3281170068898945,73.8352154641019
0.29,49,classical,inf,inf
0.29,50,abstract,0.3737971176638627,73.33486085289125
0.29,50,classical,inf,inf
0.29,51,abstract,0.33904421795254,67.44528081463604
0.29,51,classical,inf,inf
0.29,52,abstract,0.34781453257915357,74.93056006574588
0.29,52,classical,inf,inf
0.29,53,abstract,0.34440329914591045,71.54239311139354
0.29,53,classical,inf,inf
0.29,54,abstract,0.36110835052968626,76.71655545000645
0.29,54,classical,inf,inf
0.29,55,abstract,0.3947538802769363,79.25065322651452
0.29,55,classical,inf,inf
0.29,56,abstract,0.36309887918057043,74.96461788819425
0.29,56,classical,inf,inf
0.29,57,abstract,0.3135794413349304,70.7894582293611
0.29,57,classical,inf,inf
0.29,58,abstract,0.3661862135687897,76.09791962101494
0.29,58,classical,inf,inf
0.29,59,abstract,0.32942805360740046,71.43415853969661
0.29,59,classical,inf,inf
0.29,60,abstract,0.38438624587959147,73.6321878451885
0.29,60,classical,inf,inf
0.29,61,abstract,0.34209642335969204,71.69136727778547
0.29,61,classical,inf,inf
0.29,62,abstract,0.31928676438979664,69.3922038957806
0.29,62,classical,inf,inf
0.29,63,abstract,0.43361485086551826,81.9304344963212
0.29,63,classical,inf,inf
0.29,64,abstract,0.37859560323092195,81.2760959493356
0.29,64,classical,inf,inf
0.29,65,abstract,0.3561487109093257,74.02792473881202
0.29,65,classical,inf,inf
0.29,66,abstract,0.3265936804206055,68.72749008135871
0.29,66,classical,inf,inf
0.29,67,abstract,0.4121847153938082,75.74976520022334
0.29,67,classical,inf,inf
0.29,68,abstract,0.35672875761014816,70.22151556952079
0.29,68,classical,inf,inf
0.29,69,abstract,0.34334110751587654,74.59054322124204
0.29,69,classical,inf,inf
0.29,70,abstract,0.37186744769924646,69.69833955649165
0.29,70,classical,inf,inf
0.29,71,abstract,0.3445335590479935,71.69121204256966
0.29,71,classical,inf,inf
0.29,72,abstract,0.3611550990699717,73.33890019070951
0.29,72,classical,inf,inf
0.29,73,abstract,0.32707028904292407,69.62909612331335
0.29,73,classical,inf,inf
