amplitude,n,type,MSE,MAPE
0.12,75,classical,inf,inf
0.12,76,abstract,0.24096907950146687,138.55803641805556
0.12,76,classical,inf,inf
0.12,77,abstract,0.21841227261144802,137.69309610751498
0.12,77,classical,inf,inf
0.12,78,abstract,0.2158391054055998,135.84549520171097
0.12,78,classical,inf,inf
0.12,79,abstract,0.28975300292491724,151.94070696631513
0.12,79,classical,inf,inf
0.12,80,abstract,0.1896294925331629,125.76636027533594
0.12,80,classical,inf,inf
0.12,81,abstract,0.21044621653498757,133.40725281085332
0.12,81,classical,inf,inf
0.12,82,abstract,0.197605019323347,129.20163264894111
0.12,82,classical,inf,inf
0.12,83,abstract,0.24171888951768053,141.2966891331908
0.12,83,classical,inf,inf
0.12,84,abstract,0.23192747903352137,138.60466096031726
0.12,84,classical,inf,inf
0.12,85,abstract,0.21837775710142523,134.85892873208374
0.12,85,classical,inf,inf
0.12,86,abstract,0.29484972349917216,157.43238462644652
0.12,86,classical,inf,inf
0.12,87,abstract,0.3107924082438245,156.5016121245249
0.12,87,classical,inf,inf
0.12,88,abstract,0.24492728987642726,143.86967795928146
0.12,88,classical,inf,inf
0.12,89,abstract,0.20103593993706764,131.59790062409763
0.12,89,classical,inf,inf
0.12,90,abstract,0.2299861972379379,136.60135481948154
0.12,90,classical,inf,inf
0.12,91,abstract,0.2596248661475589,145.34395577614177
0.12,91,classical,inf,inf
0.12,92,abstract,0.31325327069806147,159.83655575629982
0.12,92,classical,inf,inf
0.12,93,abstract,0.1756912370056359,124.49519433315925
0.12,93,classical,inf,inf
0.12,94,abstract,0.22057407889268207,132.95714293987086
0.12,94,classical,inf,inf
0.12,95,abstract,0.2805651370567661,150.03425582032028
0.12,95,classical,inf,inf
0.12,96,abstract,0.15781725610699934,118.90701243228865
0.12,96,classical,inf,inf
0.12,97,abstract,0.24781671378878214,144.07966644709145
0.12,97,classical,inf,inf
0.12,98,abstract,0.1930337675324736,130.9278941358097
0.12,98,classical,inf,inf
0.12,99,abstract,0.1760066689099055,123.43292870190596
0.12,99,classical,inf,inf
0.13,0,abstract,0.29761315851536624,157.27497909320246
0.13,0,classical,inf,inf
0.13,1,abstract,0.21239258080270862,136.1040001918702
0.13,1,classical,inf,inf
0.13,2,abstract,0.21975009243737753,133.11067018040276
0.13,2,classical,inf,inf
0.13,3,abstract,0.23400042569970758,144.18371177839802
0.13,3,classical,inf,inf
0.13,4,abstract,0.26571780250253435,152.3993379408998
0.13,4,classical,inf,inf
0.13,5,abstract,0.1937756433943422,131.6262158314514
0.13,5,classical,inf,inf
0.13,6,abstract,0.244450365885179,140.38895195588415
0.13,6,classical,inf,inf
0.13,7,abstract,0.31689635741163896,159.54250150931622
0.13,7,classical,inf,inf
0.13,8,abstract,0.27178088212636353,148.27115285979576
0.13,8,classical,inf,inf
0.13,9,abstract,0.29598002654974853,153.84667017971054
0.13,9,classical,inf,inf
0.13,10,abstract,0.30189491331587937,156.52741310341764
0.13,10,classical,inf,inf
0.13,11,abstract,0.2145012800666613,131.40664338980824
0.13,11,classical,inf,inf
0.13,12,abstract,0.2584585203902501,146.56689939053368
0.13,12,classical,inf,inf
0.13,13,abstract,0.27223492527077847,148.08313429687013
0.13,13,classical,inf,inf
0.13,14,abstract,0.2749138153387102,148.00139690544972
0.13,14,classical,inf,inf
0.13,15,abstract,0.16960147663407013,120.09908118342187
0.13,15,classical,inf,inf
0.13,16,abstract,0.2852042073983558,152.2922699253524
0.13,16,classical,inf,inf
0.13,17,abstract,0.22383666684140965,138.04115788425213
0.13,17,classical,inf,inf
0.13,18,abstract,0.20272055897333724,128.9798826752539
0.13,18,classical,inf,inf
0.13,19,abstract,0.26001698980208277,147.15491040542173
0.13,19,classical,inf,inf
0.13,20,abstract,0.35322926478336214,167.80195682810478
0.13,20,classical,inf,inf
0.13,21,abstract,0.20397178157882506,130.90242833112674
0.13,21,classical,inf,inf
0.13,22,abstract,0.29186704153648074,154.1220695061328
0.13,22,classical,inf,inf
0.13,23,abstract,0.22885397482077816,137.27227117904525
0.13,23,classical,inf,inf
0.13,24,abstract,0.2635133381919378,145.77868495025322
0.13,24,classical,inf,inf
0.13,25,abstract,0.15878033156371343,119.62448463513286
0.13,25,classical,inf,inf
0.13,26,abstract,0.26522492440656015,148.22360560981627
0.13,26,classical,inf,inf
0.13,27,abstract,0.25464500437581333,144.27382362884805
0.13,27,classical,inf,inf
0.13,28,abstract,0.2595723015527408,144.06719031738044
0.13,28,classical,inf,inf
0.13,29,abstract,0.23429058085351473,139.1744380873503
0.13,29,classical,inf,inf
0.13,30,abstract,0.1866342050180671,123.27198490459801
0.13,30,classical,inf,inf
0.13,31,abstract,0.2682145259782079,149.45783713637712
0.13,31,classical,inf,inf
0.13,32,abstract,0.24634128254549228,144.4495441400033
0.13,32,classical,inf,inf
0.13,33,abstract,0.21677062081504075,133.19686091802618
0.13,33,classical,inf,inf
0.13,34,abstract,0.2609118261537247,148.35043370723747
0.13,34,classical,inf,inf
0.13,35,abstract,0.24835340519792146,143.05003493212897
0.13,35,classical,inf,inf
0.13,36,abstract,0.24808737019584245,142.80280127847143
0.13,36,classical,inf,inf
0.13,37,abstract,0.22143556564217995,135.96056868801574
0.13,37,classical,inf,inf
0.13,38,abstract,0.2544870733128809,141.43904983443497
0.13,38,classical,inf,inf
0.13,39,abstract,0.2509886528164423,141.81770217667204
0.13,39,classical,inf,inf
0.13,40,abstract,0.24561551721899857,144.0309346352914
0.13,40,classical,inf,inf
0.13,41,abstract,0.3006298957597016,154.30509775419614
0.13,41,classical,inf,inf
0.13,42,abstract,0.2628499807536553,146.84540081275304
0.13,42,classical,inf,inf
0.13,43,abstract,0.2139281777394276,133.07974720743724
0.13,43,classical,inf,inf
0.13,44,abstract,0.17874361588128573,127.72299093972086
0.13,44,classical,inf,inf
0.13,45,abstract,0.31178316771900727,156.5048488946635
0.13,45,classical,inf,inf
0.13,46,abstract,0.26266723651525,146.02472019773683
0.13,46,classical,inf,inf
0.13,47,abstract,0.3160045567374302,157.26538637613163
0.13,47,classical,inf,inf
0.13,48,abstract,0.28613771740334315,153.48872338217055
0.13,48,classical,inf,inf
0.13,49,abstract,0.2733998988456745,149.4382282758612
0.13,49,classical,inf,inf
0.13,50,abstract,0.31583631157623643,158.43913410100484
0.13,50,classical,inf,inf
0.13,51,abstract,0.3241597338833023,157.43789742270275
0.13,51,classical,inf,inf
0.13,52,abstract,0.3060745906264131,159.6166765742643
0.13,52,classical,inf,inf
0.13,53,abstract,0.23449005218651753,137.66494401949205
0.13,53,classical,inf,inf
0.13,54,abstract,0.23461514422613444,141.2510238996696
0.13,54,classical,inf,inf
0.13,55,abstract,0.25868396695066376,146.75766491106995
0.13,55,classical,inf,inf
0.13,56,abstract,0.30926560188244234,157.17275011104994
0.13,56,classical,inf,inf
0.13,57,abstract,0.20145360379962052,128.4233623893831
0.13,57,classical,inf,inf
0.13,58,abstract,0.2669659704561304,148.78370664415672
0.13,58,classical,inf,inf
0.13,59,abstract,0.2153507872187924,133.61648712623838
0.13,59,classical,inf,inf
0.13,60,abstract,0.2703442811469815,149.72715079163348
0.13,60,classical,inf,inf
0.13,61,abstract,0.16638748086971022,122.58858399794215
0.13,61,classical,inf,inf
0.13,62,abstract,0.2625405853230368,148.2604718594765
0.13,62,classical,inf,inf
0.13,63,abstract,0.26060538191606825,145.64136449941546
0.13,63,classical,inf,inf
0.13,64,abstract,0.26836448622916703,146.58063283494803
0.13,64,classical,inf,inf
0.13,65,abstract,0.20719244828613034,129.66110673647543
0.13,65,classical,inf,inf
0.13,66,abstract,0.2684087275992465,147.55792792184948
0.13,66,classical,inf,inf
0.13,67,abstract,0.21752449217201558,137.10797464238743
0.13,67,classical,inf,inf
0.13,68,abstract,0.3172656987831776,158.65935475010414
0.13,68,classical,inf,inf
0.13,69,abstract,0.20891892608563353,134.05708459755857
0.13,69,classical,inf,inf
0.13,70,abstract,0.24378356507122972,140.35790877150393
0.13,70,classical,inf,inf
0.13,71,abstract,0.22856078199453567,138.5934579331599
0.13,71,classical,inf,inf
0.13,72,abstract,0.19550990391217354,129.87314554663828
0.13,72,classical,inf,inf
0.13,73,abstract,0.3384544551087234,166.25491713191596
0.13,73,classical,inf,inf
0.13,74,abstract,0.2995277991082952,152.38169301878932
0.13,74,classical,inf,inf
0.13,75,abstract,0.21705517147161005,134.84070562735045
0.13,75,classical,inf,inf
0.13,76,abstract,0.27071308211024386,145.29865788380255
0.13,76,classical,inf,inf
0.13,77,abstract,0.25275904440642416,146.93157982473082
0.13,77,classical,inf,inf
0.13,78,abstract,0.24084354733799243,142.54739715195944
0.13,78,classical,inf,inf
0.13,79,abstract,0.3205802649412319,158.5992641973804
0.13,79,classical,inf,inf
0.13,80,abstract,0.22303868651109157,135.09458095796882
0.13,80,classical,inf,inf
0.13,81,abstract,0.2421250352280093,141.7182304574613
0.13,81,classical,inf,inf
0.13,82,abstract,0.2207578638465075,135.2726551377956
0.13,82,classical,inf,inf
0.13,83,abstract,0.2858791170550421,152.29187580532607
0.13,83,classical,inf,inf
0.13,84,abstract,0.27234495453293844,148.12864417495348
0.13,84,classical,inf,inf
0.13,85,abstract,0.2527354191535941,143.34855899167664
0.13,85,classical,inf,inf
0.13,86,abstract,0.328519598437733,165.47465430294613
0.13,86,classical,inf,inf
0.13,87,abstract,0.3641676202709079,168.15782735993741
0.13,87,classical,inf,inf
0.13,88,abstract,0.2798320422435705,152.88148828630898
0.13,88,classical,inf,inf
0.13,89,abstract,0.2257161273992814,138.16426195339238
0.13,89,classical,inf,inf
0.13,90,abstract,0.25948512366942944,143.6708115287988
0.13,90,classical,inf,inf
0.13,91,abstract,0.2927333593097297,153.45356418620412
0.13,91,classical,inf,inf
0.13,92,abstract,0.3583087005635503,169.95528626581114
0.13,92,classical,inf,inf
0.13,93,abstract,0.21029558151068592,134.37669764211776
0.13,93,classical,inf,inf
0.13,94,abstract,0.25009600425427175,140.52861553518207
0.13,94,classical,inf,inf
0.13,95,abstract,0.3118096505354372,157.01806156919392
0.13,95,classical,inf,inf
0.13,96,abstract,0.1814467189383931,125.4288025068407
0.13,96,classical,inf,inf
0.13,97,abstract,0.29038462892834954,154.52158970704693
0.13,97,classical,inf,inf
0.13,98,abstract,0.22250703122241142,138.90894900201596
0.13,98,classical,inf,inf
0.13,99,abstract,0.2072156182586288,131.60960481742745
0.13,99,classical,inf,inf
0.14,0,abstract,0.5010417886108713,200.07756680784757
0.14,0,classical,inf,inf
0.14,1,abstract,0.33065186760946524,164.33866005981128
0.14,1,classical,inf,inf
0.14,2,abstract,0.5457719048496436,206.11097238044232
0.14,2,classical,inf,inf
0.14,3,abstract,0.3952528528394327,180.9414127061608
0.14,3,classical,inf,inf
0.14,4,abstract,0.42498219225198375,187.04396899090614
0.14,4,classical,inf,inf
0.14,5,abstract,0.3586647454198437,171.48325852459962
0.14,5,classical,inf,inf
0.14,6,abstract,0.3626422356523815,165.30884628853215
0.14,6,classical,inf,inf
0.14,7,abstract,0.5659307525430746,210.89077116327223
0.14,7,classical,inf,inf
0.14,8,abstract,0.4431229474372005,184.28232984476892
0.14,8,classical,inf,inf
0.14,9,abstract,0.42866932916158673,179.95558932318986
0.14,9,classical,inf,inf
0.14,10,abstract,0.49549518608422727,195.50279585455564
0.14,10,classical,inf,inf
0.14,11,abstract,0.3296303758039174,153.75404554226301
0.14,11,classical,inf,inf
0.14,12,abstract,0.49180689655427495,197.01420663600763
0.14,12,classical,inf,inf
0.14,13,abstract,0.4640264910679113,191.77378817591128
0.14,13,classical,inf,inf
0.14,14,abstract,0.5145081487810339,198.02849012240296
0.14,14,classical,inf,inf
0.14,15,abstract,0.42909804648352545,184.85679171902382
0.14,15,classical,inf,inf
0.14,16,abstract,0.4604825378063946,186.9987303684223
0.14,16,classical,inf,inf
0.14,17,abstract,0.36833645800959464,171.96581165819364
0.14,17,classical,inf,inf
0.14,18,abstract,0.5409279111915398,203.1729691690546
0.14,18,classical,inf,inf
0.14,19,abstract,0.42782886002241055,180.16216844197567
0.14,19,classical,inf,inf
0.14,20,abstract,0.5643181810267679,210.39182105392413
0.14,20,classical,inf,inf
0.14,21,abstract,0.42050220906309554,180.18920794876203
0.14,21,classical,inf,inf
0.14,22,abstract,0.5828812987766686,206.78188974359793
0.14,22,classical,inf,inf
0.14,23,abstract,0.45909355610072805,191.5079194544377
0.14,23,classical,inf,inf
0.14,24,abstract,0.43783879710842827,185.9759316237135
0.14,24,classical,inf,inf
0.14,25,abstract,0.3049653680057328,156.28770876930028
0.14,25,classical,inf,inf
0.14,26,abstract,0.495298550202997,199.331421102672
0.14,26,classical,inf,inf
0.14,27,abstract,0.4083188892672631,176.9233005778554
0.14,27,classical,inf,inf
0.14,28,abstract,0.5078459217488328,198.0707849980858
0.14,28,classical,inf,inf
0.14,29,abstract,0.44805697630246927,183.36475027420568
0.14,29,classical,inf,inf
0.14,30,abstract,0.47731102244362544,194.59353788150761
0.14,30,classical,inf,inf
0.14,31,abstract,0.543797680978519,208.5814347868501
0.14,31,classical,inf,inf
0.14,32,abstract,0.5061973801452245,191.59389897965897
0.14,32,classical,inf,inf
0.14,33,abstract,0.4413808023462935,186.676332188548
0.14,33,classical,inf,inf
0.14,34,abstract,0.4888279304057118,197.4618082376572
0.14,34,classical,inf,inf
0.14,35,abstract,0.44903173192371143,179.39922332471428
0.14,35,classical,inf,inf
0.14,36,abstract,2.653652128412358e+108,5.748936234508502e+55
0.14,36,classical,inf,inf
0.14,37,abstract,0.352125066186346,165.85820062001332
0.14,37,classical,inf,inf
0.14,38,abstract,0.4502524792602969,184.88169436637662
0.14,38,classical,inf,inf
0.14,39,abstract,0.5018953160209708,196.2483883934252
0.14,39,classical,inf,inf
0.14,40,abstract,0.43078731105915374,186.16841670634062
0.14,40,classical,inf,inf
0.14,41,abstract,0.47972255629758737,188.14177928530728
0.14,41,classical,inf,inf
0.14,42,abstract,0.5081247281212812,198.49204509565809
0.14,42,classical,inf,inf
0.14,43,abstract,0.42343184343805956,183.80958133245053
0.14,43,classical,inf,inf
0.14,44,abstract,0.38554663778615206,178.25337308984223
0.14,44,classical,inf,inf
0.14,45,abstract,0.47386287417988715,184.37650793129498
0.14,45,classical,inf,inf
0.14,46,abstract,0.4941318321704538,189.49265069716708
0.14,46,classical,inf,inf
0.14,47,abstract,0.5035277828924997,195.79764212353263
0.14,47,classical,inf,inf
0.14,48,abstract,0.5151220573594828,201.01232902988806
0.14,48,classical,inf,inf
0.14,49,abstract,0.5120799392570334,198.98087449739543
0.14,49,classical,inf,inf
0.14,50,abstract,0.8106647535374103,238.55202973695225
0.14,50,classical,inf,inf
0.14,51,abstract,0.578947090458742,209.3990184865878
0.14,51,classical,inf,inf
0.14,52,abstract,0.49727196774259236,196.5072905930669
0.14,52,classical,inf,inf
0.14,53,abstract,0.3785932156367534,169.366862721865
0.14,53,classical,inf,inf
0.14,54,abstract,0.3831910426172347,172.97921087340936
0.14,54,classical,inf,inf
0.14,55,abstract,0.41934230202804373,181.940294551487
0.14,55,classical,inf,inf
0.14,56,abstract,0.49368828917782864,195.3817614703606
0.14,56,classical,inf,inf
0.14,57,abstract,0.45540411983086426,180.6470345974652
0.14,57,classical,inf,inf
0.14,58,abstract,0.5718673392969156,211.84604761792963
0.14,58,classical,inf,inf
0.14,59,abstract,0.42032705472887166,179.20832860145973
0.14,59,classical,inf,inf
0.14,60,abstract,0.539355873296107,206.23759167251058
0.14,60,classical,inf,inf
0.14,61,abstract,0.2641191116065411,150.66544005085365
0.14,61,classical,inf,inf
0.14,62,abstract,0.4214618714387171,179.15939716022658
0.14,62,classical,inf,inf
0.14,63,abstract,0.40326398740402425,172.9444853599395
0.14,63,classical,inf,inf
0.14,64,abstract,0.42542186235414853,181.87457002050274
0.14,64,classical,inf,inf
0.14,65,abstract,0.5741941735134042,206.37611456525278
0.14,65,classical,inf,inf
0.14,66,abstract,0.4031892322375396,177.07709791553927
0.14,66,classical,inf,inf
0.14,67,abstract,0.45494994212787465,189.18690939828238
0.14,67,classical,inf,inf
0.14,68,abstract,0.49744028033026083,195.3846129404982
0.14,68,classical,inf,inf
0.14,69,abstract,0.37616923187739637,173.18320287453872
0.14,69,classical,inf,inf
0.14,70,abstract,0.3854067006559183,172.6845449901678
0.14,70,classical,inf,inf
0.14,71,abstract,0.5294736828922567,206.88842658956995
0.14,71,classical,inf,inf
0.14,72,abstract,0.46061350693548825,189.19392462681282
0.14,72,classical,inf,inf
0.14,73,abstract,0.5552944549306865,208.32798251155316
0.14,73,classical,inf,inf
0.14,74,abstract,0.6891143659810787,220.1341362350556
0.14,74,classical,inf,inf
0.14,75,abstract,0.41454058410036576,181.23470961790375
0.14,75,classical,inf,inf
0.14,76,abstract,0.7058766678210339,224.40094616377402
0.14,76,classical,inf,inf
0.14,77,abstract,0.4939737152816903,199.8482910695171
0.14,77,classical,inf,inf
0.14,78,abstract,0.4370050336941826,188.38451161972426
0.14,78,classical,inf,inf
0.14,79,abstract,0.42866007594633615,176.53476158710527
0.14,79,classical,inf,inf
0.14,80,abstract,0.4610285871484934,189.49002388684474
0.14,80,classical,inf,inf
0.14,81,abstract,0.4306334877593224,182.71311721628942
0.14,81,classical,inf,inf
0.14,82,abstract,0.3890187921835378,171.1300359875756
0.14,82,classical,inf,inf
0.14,83,abstract,0.6005876569020326,217.45769609123306
0.14,83,classical,inf,inf
0.14,84,abstract,0.49645995845114227,193.9691789272094
0.14,84,classical,inf,inf
0.14,85,abstract,0.4399066188972669,183.22056518313713
0.14,85,classical,inf,inf
0.14,86,abstract,0.5175897098426536,203.07602591219305
0.14,86,classical,inf,inf
0.14,87,abstract,0.6587914837054515,220.5195963975441
0.14,87,classical,inf,inf
0.14,88,abstract,0.5009501497441257,199.44353764916713
0.14,88,classical,inf,inf
0.14,89,abstract,0.3605946868694143,168.73831433936883
0.14,89,classical,inf,inf
0.14,90,abstract,0.3806908481295303,166.7199573912835
0.14,90,classical,inf,inf
0.14,91,abstract,0.46010091744986276,188.1961789345195
0.14,91,classical,inf,inf
0.14,92,abstract,0.5806387794705752,212.060454698864
0.14,92,classical,inf,inf
0.14,93,abstract,7.973866022771345e+31,3.1513741178203814e+17
0.14,93,classical,inf,inf
0.14,94,abstract,0.43172176452239924,178.76621326471525
0.14,94,classical,inf,inf
0.14,95,abstract,0.7309655310211468,231.57047776720364
0.14,95,classical,inf,inf
0.14,96,abstract,0.3485805355593969,165.84461107915004
0.14,96,classical,inf,inf
0.14,97,abstract,0.5025362494203096,194.8749731362109
0.14,97,classical,inf,inf
0.14,98,abstract,0.4402944637277233,185.28343939556834
0.14,98,classical,inf,inf
0.14,99,abstract,0.4441192808703438,184.38719460064218
0.14,99,classical,inf,inf
0.15,0,abstract,0.2971958377814112,157.27142218058515
0.15,0,classical,inf,inf
0.15,1,abstract,0.22996142563858207,140.76392894458044
0.15,1,classical,inf,inf
0.15,2,abstract,0.23632800688705155,137.56845455905858
0.15,2,classical,inf,inf
0.15,3,abstract,0.24700079243728315,148.66990989520593
0.15,3,classical,inf,inf
0.15,4,abstract,0.2782372675758268,156.27674974119162
0.15,4,classical,inf,inf
0.15,5,abstract,0.20285555776225644,134.4104162661485
0.15,5,classical,inf,inf
0.15,6,abstract,0.26567685899904203,145.41781940557493
0.15,6,classical,inf,inf
0.15,7,abstract,0.321745868844276,160.52250066135946
0.15,7,classical,inf,inf
0.15,8,abstract,0.2732557272501768,148.19002924341703
0.15,8,classical,inf,inf
0.15,9,abstract,0.2945686116806961,152.28244205379588
0.15,9,classical,inf,inf
0.15,10,abstract,0.30558431040274103,157.52761579081292
0.15,10,classical,inf,inf
0.15,11,abstract,0.22912089709489283,135.36572991992512
0.15,11,classical,inf,inf
0.15,12,abstract,0.26801507269183594,149.5577124729437
0.15,12,classical,inf,inf
0.15,13,abstract,0.2999810207161414,153.5958696599335
0.15,13,classical,inf,inf
0.15,14,abstract,0.26900295310811245,146.06607664988223
0.15,14,classical,inf,inf
0.15,15,abstract,0.1706003312436134,120.03411687131917
0.15,15,classical,inf,inf
0.15,16,abstract,0.29333519751901166,154.34268820299627
0.15,16,classical,inf,inf
0.15,17,abstract,0.23005631355490758,139.9145919925256
0.15,17,classical,inf,inf
0.15,18,abstract,0.22108646508415822,134.21792791363137
0.15,18,classical,inf,inf
0.15,19,abstract,0.26169126139814186,147.6381056183594
0.15,19,classical,inf,inf
0.15,20,abstract,0.36851685062049483,171.71177885001657
0.15,20,classical,inf,inf
0.15,21,abstract,0.21889732251095093,134.79360674202331
0.15,21,classical,inf,inf
0.15,22,abstract,0.3085922842705199,157.27239640402823
0.15,22,classical,inf,inf
0.15,23,abstract,0.24703290781053414,142.43298199976658
0.15,23,classical,inf,inf
0.15,24,abstract,0.2654045440261912,145.32348407759272
0.15,24,classical,inf,inf
0.15,25,abstract,0.16757204908251133,122.44182197522369
0.15,25,classical,inf,inf
0.15,26,abstract,0.2600792924338114,146.70269433257133
0.15,26,classical,inf,inf
0.15,27,abstract,0.2608724300680177,145.56123629053644
0.15,27,classical,inf,inf
0.15,28,abstract,0.2741214260609977,147.39603558382314
0.15,28,classical,inf,inf
0.15,29,abstract,0.23512457411790727,139.7795958912375
0.15,29,classical,inf,inf
0.15,30,abstract,0.21103736707333745,129.31278005128098
0.15,30,classical,inf,inf
0.15,31,abstract,0.28851864920288955,155.19852341627194
0.15,31,classical,inf,inf
0.15,32,abstract,0.2685379168163368,149.32346534275968
0.15,32,classical,inf,inf
0.15,33,abstract,0.23134615342001527,136.73685389282923
0.15,33,classical,inf,inf
0.15,34,abstract,0.2690653555077711,150.62743196919493
0.15,34,classical,inf,inf
0.15,35,abstract,0.24212380342197637,140.8068908342427
0.15,35,classical,inf,inf
0.15,36,abstract,0.2582340337442526,145.18329273893664
0.15,36,classical,inf,inf
0.15,37,abstract,0.21822982234104235,134.7102867200133
0.15,37,classical,inf,inf
0.15,38,abstract,0.2638502367108749,143.31568756697973
0.15,38,classical,inf,inf
0.15,39,abstract,0.2683866587922511,146.4343016695975
0.15,39,classical,inf,inf
0.15,40,abstract,0.2779773930823355,152.12272517979525
0.15,40,classical,inf,inf
0.15,41,abstract,0.3215508065617564,157.85933723792488
0.15,41,classical,inf,inf
0.15,42,abstract,0.29089661285168217,154.21083942251272
0.15,42,classical,inf,inf
0.15,43,abstract,0.22057873452618362,135.30127110732928
0.15,43,classical,inf,inf
0.15,44,abstract,0.19293952620975474,132.5533663164125
0.15,44,classical,inf,inf
0.15,45,abstract,0.3129976072950132,156.2591626366325
0.15,45,classical,inf,inf
0.15,46,abstract,0.27316329581610627,149.08019555350128
0.15,46,classical,inf,inf
0.15,47,abstract,0.3191804713276007,157.14228875715216
0.15,47,classical,inf,inf
0.15,48,abstract,0.2834672870457653,152.97382436582097
0.15,48,classical,inf,inf
0.15,49,abstract,0.2950168821567364,153.9835405962712
0.15,49,classical,inf,inf
0.15,50,abstract,0.3519788979670114,165.52709770925992
0.15,50,classical,inf,inf
0.15,51,abstract,0.33304398381098166,158.09439315348317
0.15,51,classical,inf,inf
0.15,52,abstract,0.3221060306043558,163.21171974771872
0.15,52,classical,inf,inf
0.15,53,abstract,0.24025896168452643,138.92003701523464
0.15,53,classical,inf,inf
0.15,54,abstract,0.25729732295893754,147.28552873476545
0.15,54,classical,inf,inf
0.15,55,abstract,0.2663068283847971,148.935476648804
0.15,55,classical,inf,inf
0.15,56,abstract,0.3188936047769614,158.7999349634995
0.15,56,classical,inf,inf
0.15,57,abstract,0.22980976765692077,135.05425928361186
0.15,57,classical,inf,inf
0.15,58,abstract,0.311336278337604,159.45531284904402
0.15,58,classical,inf,inf
0.15,59,abstract,0.22823718101801557,137.12124509216946
0.15,59,classical,inf,inf
0.15,60,abstract,0.282991657925021,152.5964913625055
0.15,60,classical,inf,inf
0.15,61,abstract,0.18509717707196072,127.70565113978967
0.15,61,classical,inf,inf
0.15,62,abstract,0.27258156216499363,151.1074519241414
0.15,62,classical,inf,inf
0.15,63,abstract,0.26970161612523347,147.84606825573928
0.15,63,classical,inf,inf
0.15,64,abstract,0.30282116021888444,155.69441235538983
0.15,64,classical,inf,inf
0.15,65,abstract,0.20006960266007048,127.87513019881393
0.15,65,classical,inf,inf
0.15,66,abstract,0.2697246316689162,148.10862571437198
0.15,66,classical,inf,inf
0.15,67,abstract,0.2620593527311323,149.25203563105362
0.15,67,classical,inf,inf
0.15,68,abstract,0.32780210824377104,160.86418429405626
0.15,68,classical,inf,inf
0.15,69,abstract,0.20452929914425236,133.07823769834312
0.15,69,classical,inf,inf
0.15,70,abstract,0.24287102000052838,140.02761963495726
0.15,70,classical,inf,inf
0.15,71,abstract,0.2912071832662511,155.16245783633067
0.15,71,classical,inf,inf
0.15,72,abstract,0.21061390291472512,133.80368133034824
0.15,72,classical,inf,inf
0.15,73,abstract,0.3544721854077218,170.19847428135105
0.15,73,classical,inf,inf
0.15,74,abstract,0.3194968100101253,156.09201851799136
0.15,74,classical,inf,inf
0.15,75,abstract,0.2204857752892426,136.03493643243098
0.15,75,classical,inf,inf
0.15,76,abstract,0.2801187464436275,147.4809618006699
0.15,76,classical,inf,inf
0.15,77,abstract,0.2756033344472174,152.36121100859677
0.15,77,classical,inf,inf
0.15,78,abstract,0.2340365533304286,140.94119638146617
0.15,78,classical,inf,inf
0.15,79,abstract,0.30649382658217905,153.5912237999741
0.15,79,classical,inf,inf
0.15,80,abstract,0.2245264780768156,135.6096792910757
0.15,80,classical,inf,inf
0.15,81,abstract,0.2735551681783073,150.42517820507382
0.15,81,classical,inf,inf
0.15,82,abstract,0.22224481854747777,135.04784940649228
0.15,82,classical,inf,inf
0.15,83,abstract,0.32653986539588514,163.18118828353408
0.15,83,classical,inf,inf
0.15,84,abstract,0.30614159352533116,155.85377577164368
0.15,84,classical,inf,inf
0.15,85,abstract,0.29159170338021234,153.10629876986906
0.15,85,classical,inf,inf
0.15,86,abstract,0.32986517519883,165.74599905707603
0.15,86,classical,inf,inf
0.15,87,abstract,0.3801827652419403,171.1820314694851
0.15,87,classical,inf,inf
0.15,88,abstract,0.2944573036944213,157.08090239829903
0.15,88,classical,inf,inf
0.15,89,abstract,0.25370567224061336,146.77059901164407
0.15,89,classical,inf,inf
0.15,90,abstract,0.27995350473678837,148.90336591006263
0.15,90,classical,inf,inf
0.15,91,abstract,0.2988286013179283,155.0135850909963
0.15,91,classical,inf,inf
0.15,92,abstract,0.3830015765964766,175.12414570271355
0.15,92,classical,inf,inf
0.15,93,abstract,0.257341407054924,146.48138400410633
0.15,93,classical,inf,inf
0.15,94,abstract,0.2607641194057425,143.7128140121565
0.15,94,classical,inf,inf
0.15,95,abstract,0.3304311212424813,160.43844583507723
0.15,95,classical,inf,inf
0.15,96,abstract,0.19208061634200013,128.1548518442874
0.15,96,classical,inf,inf
0.15,97,abstract,0.30416458831240895,156.4216025975777
0.15,97,classical,inf,inf
0.15,98,abstract,0.23681560628472206,143.29642753189503
0.15,98,classical,inf,inf
0.15,99,abstract,0.25970986727637807,145.01406384524068
0.15,99,classical,inf,inf
0.16,0,abstract,0.2928735399195321,156.27662760409316
0.16,0,classical,inf,inf
0.16,1,abstract,0.23671742650664512,142.368375777594
0.16,1,classical,inf,inf
0.16,2,abstract,0.24474868800468313,139.81353434510447
0.16,2,classical,inf,inf
0.16,3,abstract,0.25164755581205484,150.28356754163372
0.16,3,classical,inf,inf
0.16,4,abstract,0.2819975283860506,157.51478892070082
0.16,4,classical,inf,inf
0.16,5,abstract,0.2076675237953334,135.7750749405624
0.16,5,classical,inf,inf
0.16,6,abstract,0.2742402922849389,147.41966348670869
0.16,6,classical,inf,inf
0.16,7,abstract,0.31804806505297184,159.5976541625626
0.16,7,classical,inf,inf
0.16,8,abstract,0.2698048118287643,147.2503491013655
